avg_battery,charging_queue_total,completed_tasks,expired_tasks,pending_tasks,time,total_score
119.7,0,0,0,0,0,0.0
119.4,0,0,0,0,1,0.0
119.1,0,0,0,0,2,0.0
118.8,0,0,0,0,3,0.0
118.5,0,0,0,0,4,0.0
118.2,0,0,0,0,5,0.0
117.9,0,0,0,0,6,0.0
117.8909,0,1,0,0,7,92.4599
117.2909,0,1,0,0,8,92.4599
116.6909,0,1,0,0,9,92.4599
116.0909,0,1,0,0,10,92.4599
115.4909,0,1,0,0,11,92.4599
114.8909,0,1,0,0,12,92.4599
114.2909,0,1,0,0,13,92.4599
113.6909,0,1,0,0,14,92.4599
112.7819,0,1,0,0,15,92.4599
111.9555,0,2,0,0,16,190.5779
111.095,0,3,0,0,17,279.994
110.4939,0,4,0,0,18,376.5093
109.8939,0,4,0,0,19,376.5093
109.2939,0,4,0,0,20,376.5093
108.6939,0,4,0,0,21,376.5093
108.3192,0,4,0,0,22,376.5093
108.0192,0,4,0,0,23,376.5093
107.7192,0,4,0,0,24,376.5093
107.4192,0,4,0,0,25,376.5093
107.1192,0,4,0,0,26,376.5093
106.8587,0,4,0,0,27,376.5093
106.8587,0,4,0,0,28,376.5093
106.8587,0,4,0,0,29,376.5093
106.8587,0,4,0,0,30,376.5093
106.8587,0,4,0,0,31,376.5093
106.8587,0,4,0,0,32,376.5093
106.8587,0,4,0,0,33,376.5093
106.8587,0,4,0,0,34,376.5093
106.8587,0,4,0,0,35,376.5093
106.8587,0,4,0,0,36,376.5093
106.8587,0,4,0,0,37,376.5093
106.8587,0,4,0,0,38,376.5093
106.8587,0,4,0,0,39,376.5093
106.8587,0,4,0,0,40,376.5093
106.5587,0,4,0,0,41,376.5093
106.2587,0,4,0,0,42,376.5093
105.6587,0,4,0,0,43,376.5093
105.0587,0,4,0,0,44,376.5093
104.0033,0,5,0,0,45,471.6636
102.8033,0,5,0,0,46,471.6636
101.6033,0,5,0,0,47,471.6636
100.4033,0,5,0,0,48,471.6636
99.2033,0,5,0,0,49,471.6636
98.1479,0,5,0,0,50,471.6636
97.2479,0,5,0,0,51,471.6636
96.3479,0,5,0,0,52,471.6636
95.8842,0,7,0,0,53,651.773
94.9842,0,7,0,0,54,651.773
94.3228,0,8,0,0,55,740.8281
93.4228,0,8,0,0,56,740.8281
92.2228,0,8,0,0,57,740.8281
91.0228,0,8,0,0,58,740.8281
89.8228,0,8,0,0,59,740.8281
88.6228,0,8,0,0,60,740.8281
87.4228,0,8,0,0,61,740.8281
86.3692,0,8,0,0,62,740.8281
85.4692,0,8,0,0,63,740.8281
84.5591,0,8,0,0,64,740.8281
83.6591,0,8,0,0,65,740.8281
82.9977,0,8,0,0,66,740.8281
82.6363,0,9,0,0,67,829.8832
82.0363,0,9,0,0,68,829.8832
81.4363,0,9,0,0,69,829.8832
80.8363,0,9,0,0,70,829.8832
80.2363,0,9,0,0,71,829.8832
79.6363,0,9,0,0,72,829.8832
79.3016,0,10,0,0,73,920.1067
78.7016,0,10,0,0,74,920.1067
78.1016,0,10,0,0,75,920.1067
77.5016,0,10,0,0,76,920.1067
76.9016,0,10,0,0,77,920.1067
76.5402,0,10,0,0,78,920.1067
76.2402,0,10,0,0,79,920.1067
75.9402,0,10,0,0,80,920.1067
75.6402,0,10,0,0,81,920.1067
75.3402,0,10,0,0,82,920.1067
75.3056,0,10,0,0,83,920.1067
75.3056,0,10,0,0,84,920.1067
75.3056,0,10,0,0,85,920.1067
75.3056,0,10,0,0,86,920.1067
75.3056,0,10,0,0,87,920.1067
75.3056,0,10,0,0,88,920.1067
75.0056,0,10,0,0,89,920.1067
74.7056,0,10,0,0,90,920.1067
74.4056,0,10,0,0,91,920.1067
74.1056,0,10,0,0,92,920.1067
73.8056,0,10,0,0,93,920.1067
72.9056,0,10,0,0,94,920.1067
72.0056,0,10,0,0,95,920.1067
71.1056,0,10,0,0,96,920.1067
70.2056,0,10,0,0,97,920.1067
69.5709,0,11,0,0,98,1010.3301
68.6709,0,11,0,0,99,1010.3301
67.7709,0,11,0,0,100,1010.3301
67.1619,0,12,0,0,101,1102.79
66.2619,0,12,0,0,102,1102.79
65.0619,0,12,0,0,103,1102.79
64.0033,0,13,0,0,104,1201.1507
62.82,0,14,0,0,105,1288.3399
61.7614,0,14,0,0,106,1288.3399
60.8614,0,14,0,0,107,1288.3399
60.2268,0,14,0,0,108,1288.3399
59.6177,0,14,0,0,109,1288.3399
58.7177,0,14,0,0,110,1288.3399
57.8177,0,14,0,0,111,1288.3399
56.9177,0,14,0,0,112,1288.3399
55.7177,0,14,0,0,113,1288.3399
54.5177,0,14,0,0,114,1288.3399
53.3177,0,14,0,0,115,1288.3399
52.1177,0,14,0,0,116,1288.3399
50.9344,0,14,0,0,117,1288.3399
50.068,0,15,0,0,118,1378.8074
49.3071,0,16,0,0,119,1471.7969
48.4071,0,16,0,0,120,1471.7969
47.3451,0,17,0,0,121,1558.3476
45.8451,0,17,0,0,122,1558.3476
44.4866,0,18,0,1,123,1656.7082
42.9866,0,18,0,1,124,1656.7082
41.6281,0,18,0,1,125,1656.7082
40.2671,0,18,0,1,126,1656.7082
38.8008,0,18,0,1,127,1656.7082
37.6008,0,18,0,1,128,1656.7082
36.4008,0,18,0,1,129,1656.7082
35.2403,0,19,0,2,130,1746.1243
34.0403,0,19,0,3,131,1746.1243
32.8403,0,19,0,3,132,1746.1243
31.6403,0,19,0,3,133,1746.1243
30.6372,0,19,0,3,134,1746.1243
30.996,0,19,0,2,135,1746.1243
32.796,0,19,0,2,136,1746.1243
34.596,0,19,0,2,137,1746.1243
36.6213,0,20,0,3,138,1842.6397
38.4213,0,20,0,3,139,1842.6397
40.2608,0,20,0,3,140,1842.6397
42.0608,0,20,0,2,141,1842.6397
44.0861,0,20,0,2,142,1842.6397
45.8861,0,20,0,1,143,1842.6397
47.6861,0,20,0,1,144,1842.6397
49.6307,0,21,0,1,145,1937.7939
51.4307,0,21,0,1,146,1937.7939
53.2307,0,21,0,1,147,1937.7939
55.0307,0,21,0,1,148,1937.7939
56.8307,0,21,0,1,149,1937.7939
59.0662,0,22,0,1,150,2030.2538
60.8662,0,22,0,0,151,2030.2538
