assigned_time,assigned_vehicle,assigned_vehicles,collaborative,complete_time,deadline,delivered_weight,event_type,origin_node,release_time,remaining_weight,service_distance,service_duration,status,task_id,time,weight
69,2,{2: 29.97},False,,139,0.0,assigned,7,63,29.97,0.0,0,assigned,2,69,29.97
70,0,{0: 29.76},False,,97,0.0,assigned,3,66,29.76,0.0,0,assigned,8,70,29.76
70,4,{4: 24.44},False,,115,0.0,assigned,20,53,24.44,0.0,0,assigned,12,70,24.44
,,{},False,,129,0.0,released,17,72,20.05,0.0,0,pending,21,72,20.05
72,3,{3: 20.05},False,,129,0.0,assigned,17,72,20.05,0.0,0,assigned,21,72,20.05
70,0,{},False,72,97,29.76,completed,3,66,0.0,4.1706,2,completed,8,72,29.76
,,{},False,,133,0.0,released,14,73,11.34,0.0,0,pending,16,73,11.34
70,4,{},False,74,115,24.44,completed,20,53,0.0,6.1381,4,completed,12,74,24.44
69,2,{},False,75,139,29.97,completed,7,63,0.0,10.0636,6,completed,2,75,29.97
80,1,{1: 11.34},False,,133,0.0,assigned,14,73,11.34,0.0,0,assigned,16,80,11.34
72,3,{},False,81,129,20.05,completed,17,72,0.0,14.9978,9,completed,21,81,20.05
80,1,{},False,88,133,11.34,completed,14,73,0.0,13.0571,8,completed,16,88,11.34
,,{},False,,162,0.0,released,4,98,25.06,0.0,0,pending,9,98,25.06
98,2,{2: 25.06},False,,162,0.0,assigned,4,98,25.06,0.0,0,assigned,9,98,25.06
,,{},False,,168,0.0,released,16,102,1.88,0.0,0,pending,3,102,1.88
102,3,{3: 1.88},False,,168,0.0,assigned,16,102,1.88,0.0,0,assigned,3,102,1.88
,,{},False,,133,0.0,released,25,103,15.07,0.0,0,pending,5,103,15.07
103,4,{4: 15.07},False,,133,0.0,assigned,25,103,15.07,0.0,0,assigned,5,103,15.07
102,3,{},False,105,168,1.88,completed,16,102,0.0,5.6587,3,completed,3,105,1.88
,,{},False,,142,0.0,released,4,106,20.07,0.0,0,pending,25,106,20.07
106,0,{0: 20.07},False,,142,0.0,assigned,4,106,20.07,0.0,0,assigned,25,106,20.07
98,2,{},False,106,162,25.06,completed,4,98,0.0,13.2619,8,completed,9,106,25.06
103,4,{},False,109,133,15.07,completed,25,103,0.0,9.3731,6,completed,5,109,15.07
106,0,{},False,115,142,20.07,completed,4,106,0.0,14.0527,9,completed,25,115,20.07
,,{},False,,165,0.0,released,7,116,15.35,0.0,0,pending,4,116,15.35
,,{},False,,187,0.0,released,15,116,17.95,0.0,0,pending,15,116,17.95
116,3,{3: 17.95},False,,187,0.0,assigned,15,116,17.95,0.0,0,assigned,15,116,17.95
117,4,{4: 15.35},False,,165,0.0,assigned,7,116,15.35,0.0,0,assigned,4,117,15.35
,,{},False,,170,0.0,released,22,121,22.05,0.0,0,pending,7,121,22.05
116,3,{},False,122,187,17.95,completed,15,116,0.0,10.1425,6,completed,15,122,17.95
117,4,{},False,123,165,15.35,completed,7,116,0.0,10.0636,6,completed,4,123,15.35
125,0,{0: 22.05},False,,170,0.0,assigned,22,121,22.05,0.0,0,assigned,7,125,22.05
125,0,{},False,132,170,22.05,completed,22,121,0.0,10.6598,7,completed,7,132,22.05
,,{},False,,205,0.0,released,12,136,10.1,0.0,0,pending,18,136,10.1
141,0,{0: 10.1},False,,205,0.0,assigned,12,136,10.1,0.0,0,assigned,18,141,10.1
141,0,{},False,149,205,10.1,completed,12,136,0.0,12.5898,8,completed,18,149,10.1
,,{},False,,242,0.0,released,20,164,15.34,0.0,0,pending,19,164,15.34
164,0,{0: 15.34},False,,242,0.0,assigned,20,164,15.34,0.0,0,assigned,19,164,15.34
164,0,{},False,168,242,15.34,completed,20,164,0.0,6.1381,4,completed,19,168,15.34
,,{},False,,197,0.0,released,23,169,10.81,0.0,0,pending,10,169,10.81
,,{},False,,216,0.0,released,19,179,5.3,0.0,0,pending,14,179,5.3
,,{},False,,238,0.0,released,8,179,7.38,0.0,0,pending,22,179,7.38
