event_type,node,reason,station_id,task_id,time,vehicle_id
charge_unreachable,0,,,,245,8
charge_unreachable,0,,,,245,9
task_released,,,,29,246,
vehicle_became_idle,,reach_depot,,,246,0
charge_unreachable,0,,,,246,1
charge_unreachable,0,,,,246,2
charge_unreachable,0,,,,246,4
charge_unreachable,0,,,,246,6
charge_unreachable,0,,,,246,7
charge_unreachable,0,,,,246,8
charge_unreachable,0,,,,246,9
task_released,,,,2,247,
charge_unreachable,0,,,,247,1
charge_unreachable,0,,,,247,2
charge_unreachable,0,,,,247,4
charge_unreachable,0,,,,247,6
charge_unreachable,0,,,,247,7
charge_unreachable,0,,,,247,8
charge_unreachable,0,,,,247,9
charge_unreachable,0,,,,248,1
charge_unreachable,0,,,,248,2
charge_unreachable,0,,,,248,4
charge_unreachable,0,,,,248,6
charge_unreachable,0,,,,248,7
charge_unreachable,0,,,,248,8
charge_unreachable,0,,,,248,9
task_released,,,,61,249,
charge_unreachable,0,,,,249,1
charge_unreachable,0,,,,249,2
charge_unreachable,0,,,,249,4
charge_unreachable,0,,,,249,6
charge_unreachable,0,,,,249,7
charge_unreachable,0,,,,249,8
charge_unreachable,0,,,,249,9
charge_unreachable,0,,,,250,1
charge_unreachable,0,,,,250,2
charge_unreachable,0,,,,250,4
charge_unreachable,0,,,,250,6
charge_unreachable,0,,,,250,7
charge_unreachable,0,,,,250,8
charge_unreachable,0,,,,250,9
charge_unreachable,0,,,,251,1
charge_unreachable,0,,,,251,2
charge_unreachable,0,,,,251,4
charge_unreachable,0,,,,251,6
charge_unreachable,0,,,,251,7
charge_unreachable,0,,,,251,8
charge_unreachable,0,,,,251,9
task_released,,,,83,252,
charge_unreachable,0,,,,252,1
charge_unreachable,0,,,,252,2
charge_unreachable,0,,,,252,4
charge_unreachable,0,,,,252,6
charge_unreachable,0,,,,252,7
charge_unreachable,0,,,,252,8
charge_unreachable,0,,,,252,9
charge_unreachable,0,,,,253,1
charge_unreachable,0,,,,253,2
charge_unreachable,0,,,,253,4
charge_unreachable,0,,,,253,6
charge_unreachable,0,,,,253,7
charge_unreachable,0,,,,253,8
charge_unreachable,0,,,,253,9
charge_unreachable,0,,,,254,1
charge_unreachable,0,,,,254,2
charge_unreachable,0,,,,254,4
charge_unreachable,0,,,,254,6
charge_unreachable,0,,,,254,7
charge_unreachable,0,,,,254,8
charge_unreachable,0,,,,254,9
charge_unreachable,0,,,,255,1
charge_unreachable,0,,,,255,2
charge_unreachable,0,,,,255,4
charge_unreachable,0,,,,255,6
charge_unreachable,0,,,,255,7
charge_unreachable,0,,,,255,8
charge_unreachable,0,,,,255,9
task_released,,,,33,256,
task_released,,,,68,256,
charge_unreachable,0,,,,256,1
charge_unreachable,0,,,,256,2
charge_unreachable,0,,,,256,4
charge_unreachable,0,,,,256,6
charge_unreachable,0,,,,256,7
charge_unreachable,0,,,,256,8
charge_unreachable,0,,,,256,9
charge_unreachable,0,,,,257,1
charge_unreachable,0,,,,257,2
charge_unreachable,0,,,,257,4
charge_unreachable,0,,,,257,6
charge_unreachable,0,,,,257,7
charge_unreachable,0,,,,257,8
charge_unreachable,0,,,,257,9
charge_unreachable,0,,,,258,1
charge_unreachable,0,,,,258,2
vehicle_became_idle,,reach_depot,,,258,3
charge_unreachable,0,,,,258,4
charge_unreachable,0,,,,258,6
charge_unreachable,0,,,,258,7
charge_unreachable,0,,,,258,8
charge_unreachable,0,,,,258,9
charge_unreachable,0,,,,259,1
charge_unreachable,0,,,,259,2
charge_unreachable,0,,,,259,4
task_completed,,,,69,259,
charge_unreachable,0,,,,259,6
charge_unreachable,0,,,,259,7
charge_unreachable,0,,,,259,8
charge_unreachable,0,,,,259,9
charge_unreachable,0,,,,260,1
charge_unreachable,0,,,,260,2
charge_unreachable,0,,,,260,4
charge_unreachable,0,,,,260,6
charge_unreachable,0,,,,260,7
charge_unreachable,0,,,,260,8
charge_unreachable,0,,,,260,9
charge_unreachable,0,,,,261,1
charge_unreachable,0,,,,261,2
charge_unreachable,0,,,,261,4
charge_unreachable,0,,,,261,6
charge_unreachable,0,,,,261,7
charge_unreachable,0,,,,261,8
charge_unreachable,0,,,,261,9
charge_unreachable,0,,,,262,1
charge_unreachable,0,,,,262,2
charge_unreachable,0,,,,262,4
charge_unreachable,0,,,,262,6
charge_unreachable,0,,,,262,7
charge_unreachable,0,,,,262,8
charge_unreachable,0,,,,262,9
task_released,,,,40,263,
charge_unreachable,0,,,,263,1
charge_unreachable,0,,,,263,2
charge_unreachable,0,,,,263,4
charge_unreachable,0,,,,263,6
charge_unreachable,0,,,,263,7
charge_unreachable,0,,,,263,8
charge_unreachable,0,,,,263,9
task_released,,,,66,264,
charge_unreachable,0,,,,264,1
charge_unreachable,0,,,,264,2
charge_unreachable,0,,,,264,4
charge_unreachable,0,,,,264,6
charge_unreachable,0,,,,264,7
charge_unreachable,0,,,,264,8
charge_unreachable,0,,,,264,9
charge_unreachable,0,,,,265,1
charge_unreachable,0,,,,265,2
charge_unreachable,0,,,,265,4
charge_unreachable,0,,,,265,6
charge_unreachable,0,,,,265,7
charge_unreachable,0,,,,265,8
charge_unreachable,0,,,,265,9
charge_unreachable,0,,,,266,1
charge_unreachable,0,,,,266,2
vehicle_reached_station,,,3,,266,3
charge_unreachable,0,,,,266,4
charge_unreachable,0,,,,266,6
charge_unreachable,0,,,,266,7
charge_unreachable,0,,,,266,8
charge_unreachable,0,,,,266,9
charge_unreachable,0,,,,267,1
charge_unreachable,0,,,,267,2
charge_unreachable,0,,,,267,4
charge_unreachable,0,,,,267,6
charge_unreachable,0,,,,267,7
charge_unreachable,0,,,,267,8
charge_unreachable,0,,,,267,9
charge_unreachable,0,,,,268,1
charge_unreachable,0,,,,268,2
charge_unreachable,0,,,,268,4
charge_unreachable,0,,,,268,6
charge_unreachable,0,,,,268,7
charge_unreachable,0,,,,268,8
charge_unreachable,0,,,,268,9
task_completed,,,,29,269,
charge_unreachable,0,,,,269,1
charge_unreachable,0,,,,269,2
charge_unreachable,0,,,,269,4
charge_unreachable,0,,,,269,6
charge_unreachable,0,,,,269,7
charge_unreachable,0,,,,269,8
charge_unreachable,0,,,,269,9
charge_unreachable,0,,,,270,1
charge_unreachable,0,,,,270,2
charge_unreachable,0,,,,270,4
charge_unreachable,0,,,,270,6
charge_unreachable,0,,,,270,7
charge_unreachable,0,,,,270,8
charge_unreachable,0,,,,270,9
charge_unreachable,0,,,,271,1
charge_unreachable,0,,,,271,2
charge_unreachable,0,,,,271,4
charge_unreachable,0,,,,271,6
charge_unreachable,0,,,,271,7
charge_unreachable,0,,,,271,8
charge_unreachable,0,,,,271,9
charge_unreachable,0,,,,272,1
charge_unreachable,0,,,,272,2
charge_unreachable,0,,,,272,4
charge_unreachable,0,,,,272,6
charge_unreachable,0,,,,272,7
charge_unreachable,0,,,,272,8
charge_unreachable,0,,,,272,9
charge_unreachable,0,,,,273,1
charge_unreachable,0,,,,273,2
charge_unreachable,0,,,,273,4
charge_unreachable,0,,,,273,6
charge_unreachable,0,,,,273,7
charge_unreachable,0,,,,273,8
charge_unreachable,0,,,,273,9
charge_unreachable,0,,,,274,1
charge_unreachable,0,,,,274,2
charge_unreachable,0,,,,274,4
charge_unreachable,0,,,,274,6
charge_unreachable,0,,,,274,7
charge_unreachable,0,,,,274,8
charge_unreachable,0,,,,274,9
charge_unreachable,0,,,,275,1
charge_unreachable,0,,,,275,2
charge_unreachable,0,,,,275,4
charge_unreachable,0,,,,275,6
charge_unreachable,0,,,,275,7
charge_unreachable,0,,,,275,8
charge_unreachable,0,,,,275,9
task_released,,,,11,276,
charge_unreachable,0,,,,276,1
charge_unreachable,0,,,,276,2
charge_unreachable,0,,,,276,4
charge_unreachable,0,,,,276,7
charge_unreachable,0,,,,276,8
charge_unreachable,0,,,,276,9
task_released,,,,54,277,
charge_unreachable,0,,,,277,1
charge_unreachable,0,,,,277,2
charge_unreachable,0,,,,277,4
vehicle_became_idle,,reach_depot,,,277,5
charge_unreachable,0,,,,277,7
charge_unreachable,0,,,,277,8
charge_unreachable,0,,,,277,9
task_released,,,,76,278,
charge_unreachable,0,,,,278,1
charge_unreachable,0,,,,278,2
charge_unreachable,0,,,,278,4
task_completed,,,,11,278,
charge_unreachable,0,,,,278,7
charge_unreachable,0,,,,278,8
charge_unreachable,0,,,,278,9
charge_unreachable,0,,,,279,1
charge_unreachable,0,,,,279,2
charge_unreachable,0,,,,279,4
charge_unreachable,0,,,,279,7
charge_unreachable,0,,,,279,8
charge_unreachable,0,,,,279,9
charge_unreachable,0,,,,280,1
charge_unreachable,0,,,,280,2
charge_unreachable,0,,,,280,4
charge_unreachable,0,,,,280,7
charge_unreachable,0,,,,280,8
charge_unreachable,0,,,,280,9
charge_unreachable,0,,,,281,1
charge_unreachable,0,,,,281,2
charge_unreachable,0,,,,281,4
vehicle_became_idle,,reach_depot,,,281,6
charge_unreachable,0,,,,281,6
charge_unreachable,0,,,,281,7
charge_unreachable,0,,,,281,8
charge_unreachable,0,,,,281,9
charge_unreachable,0,,,,282,1
charge_unreachable,0,,,,282,2
charge_unreachable,0,,,,282,4
charge_unreachable,0,,,,282,6
charge_unreachable,0,,,,282,7
charge_unreachable,0,,,,282,8
charge_unreachable,0,,,,282,9
charge_unreachable,0,,,,283,1
charge_unreachable,0,,,,283,2
charge_unreachable,0,,,,283,4
charge_unreachable,0,,,,283,6
charge_unreachable,0,,,,283,7
charge_unreachable,0,,,,283,8
charge_unreachable,0,,,,283,9
vehicle_finished_charging,,,3,,283,3
task_released,,,,90,284,
charge_unreachable,0,,,,284,1
charge_unreachable,0,,,,284,2
charge_unreachable,0,,,,284,4
charge_unreachable,0,,,,284,6
charge_unreachable,0,,,,284,7
charge_unreachable,0,,,,284,8
charge_unreachable,0,,,,284,9
task_released,,,,48,285,
charge_unreachable,0,,,,285,1
charge_unreachable,0,,,,285,2
charge_unreachable,0,,,,285,4
vehicle_reached_station,,,3,,285,5
charge_unreachable,0,,,,285,6
charge_unreachable,0,,,,285,7
charge_unreachable,0,,,,285,8
charge_unreachable,0,,,,285,9
charge_unreachable,0,,,,286,1
charge_unreachable,0,,,,286,2
charge_unreachable,0,,,,286,4
charge_unreachable,0,,,,286,6
charge_unreachable,0,,,,286,7
charge_unreachable,0,,,,286,8
charge_unreachable,0,,,,286,9
charge_unreachable,0,,,,287,1
charge_unreachable,0,,,,287,2
charge_unreachable,0,,,,287,4
charge_unreachable,0,,,,287,6
charge_unreachable,0,,,,287,7
charge_unreachable,0,,,,287,8
charge_unreachable,0,,,,287,9
charge_unreachable,0,,,,288,1
charge_unreachable,0,,,,288,2
charge_unreachable,0,,,,288,4
charge_unreachable,0,,,,288,6
charge_unreachable,0,,,,288,7
charge_unreachable,0,,,,288,8
charge_unreachable,0,,,,288,9
charge_unreachable,0,,,,289,1
charge_unreachable,0,,,,289,2
charge_unreachable,0,,,,289,4
charge_unreachable,0,,,,289,6
charge_unreachable,0,,,,289,7
charge_unreachable,0,,,,289,8
charge_unreachable,0,,,,289,9
charge_unreachable,0,,,,290,1
charge_unreachable,0,,,,290,2
charge_unreachable,0,,,,290,4
charge_unreachable,0,,,,290,6
charge_unreachable,0,,,,290,7
charge_unreachable,0,,,,290,8
charge_unreachable,0,,,,290,9
charge_unreachable,0,,,,291,1
charge_unreachable,0,,,,291,2
charge_unreachable,0,,,,291,4
charge_unreachable,0,,,,291,6
charge_unreachable,0,,,,291,7
charge_unreachable,0,,,,291,8
charge_unreachable,0,,,,291,9
vehicle_became_idle,,reach_depot,,,292,0
charge_unreachable,0,,,,292,0
charge_unreachable,0,,,,292,1
charge_unreachable,0,,,,292,2
charge_unreachable,0,,,,292,4
charge_unreachable,0,,,,292,6
charge_unreachable,0,,,,292,7
charge_unreachable,0,,,,292,8
charge_unreachable,0,,,,292,9
task_released,,,,20,293,
charge_unreachable,0,,,,293,0
charge_unreachable,0,,,,293,1
charge_unreachable,0,,,,293,2
charge_unreachable,0,,,,293,4
charge_unreachable,0,,,,293,6
charge_unreachable,0,,,,293,7
charge_unreachable,0,,,,293,8
charge_unreachable,0,,,,293,9
charge_unreachable,0,,,,294,0
charge_unreachable,0,,,,294,1
charge_unreachable,0,,,,294,2
charge_unreachable,0,,,,294,4
charge_unreachable,0,,,,294,6
charge_unreachable,0,,,,294,7
charge_unreachable,0,,,,294,8
charge_unreachable,0,,,,294,9
charge_unreachable,0,,,,295,0
charge_unreachable,0,,,,295,1
charge_unreachable,0,,,,295,2
charge_unreachable,0,,,,295,4
charge_unreachable,0,,,,295,6
charge_unreachable,0,,,,295,7
charge_unreachable,0,,,,295,8
charge_unreachable,0,,,,295,9
charge_unreachable,0,,,,296,0
charge_unreachable,0,,,,296,1
charge_unreachable,0,,,,296,2
charge_unreachable,0,,,,296,4
charge_unreachable,0,,,,296,6
charge_unreachable,0,,,,296,7
charge_unreachable,0,,,,296,8
charge_unreachable,0,,,,296,9
charge_unreachable,0,,,,297,0
charge_unreachable,0,,,,297,1
charge_unreachable,0,,,,297,2
charge_unreachable,0,,,,297,4
charge_unreachable,0,,,,297,6
charge_unreachable,0,,,,297,7
charge_unreachable,0,,,,297,8
charge_unreachable,0,,,,297,9
charge_unreachable,0,,,,298,0
charge_unreachable,0,,,,298,1
charge_unreachable,0,,,,298,2
charge_unreachable,0,,,,298,4
charge_unreachable,0,,,,298,6
charge_unreachable,0,,,,298,7
charge_unreachable,0,,,,298,8
charge_unreachable,0,,,,298,9
charge_unreachable,0,,,,299,0
charge_unreachable,0,,,,299,1
charge_unreachable,0,,,,299,2
charge_unreachable,0,,,,299,4
charge_unreachable,0,,,,299,6
charge_unreachable,0,,,,299,7
charge_unreachable,0,,,,299,8
charge_unreachable,0,,,,299,9
